"","X1ha.Plot.Number","Sampling.Period","Site.Name","siteyear","richness","shannon","berger","wd.nbsp","wd.sing.sp","wd.FEve","wd.FDis","wd.RaoQ","wd.wd","PD","SR","TEAM_mpd","TEAM_mpd_with_abundance","TEAM_mntd","phy_ent","TEAM_mntd_with_abundance","Species","D","Dstar","Lambda","Dplus","sd.Dplus","SDplus","ED","EDstar","EDplus","PlotBiomass.kg","PlotCarbon.tonnes","Reserve_size.sqkm","Continent","Country","Precip_mean.mm","Precip_CV","Elevation","Distance_to_forest_edge","Latitude","Longitude","Annual_Evapotranspiration"
"521","VG-VB-3",2010.01,"Volcán Barva","VG-VB-3 2010.01",108,4.11406376,0.0970266,108,107,0.448282786930449,0.674021925074534,0.872527887894283,0.598686151705638,11148.19917,105,499.941199643223,487.516240826707,146.919857457143,3.68309740645139,142.809004097792,105,483.514560960062,495.688081809439,14760.9349855566,512.375902949084,8.42984227463969,53799.4698096539,496.530391750682,495.180387692304,495.397820021338,307334.53,169.03,492,"Latin America","Costa Rica",3461.833333,0.393894645,576,2.1,NA,NA,NA
"522","VG-VB-3",2011.01,"Volcán Barva","VG-VB-3 2011.01",109,4.11415801,0.09707242,109,108,0.445561679143499,0.670111349778772,0.86476195126155,0.599020259415875,11268.367238,106,500.244090212399,487.4502253803,147.045369084906,3.68513396409075,141.499232076087,106,483.507384009877,495.708194254563,14755.4865286855,511.748024168014,8.38436630418259,54245.2905618095,496.530391750682,495.180387692304,495.397820021338,305673.49,168.12,492,"Latin America","Costa Rica",3461.833333,0.393894645,576,2.1,NA,NA,NA
"523","VG-VB-3",2012.01,"Volcán Barva","VG-VB-3 2012.01",109,4.10496266,0.09863429,109,108,0.444942334908878,0.665531055930276,0.857046065705486,0.598452514794997,11268.367238,106,500.244090212399,487.878169100557,147.045369084906,3.6772317811355,140.777524243119,106,482.931938401693,495.335567281117,14755.4865286855,511.748024168014,8.38436630418259,54245.2905618095,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","VG-VB-3",2013.01,"Volcán Barva","VG-VB-3 2013.01",109,4.10018805,0.10164425,109,108,0.445651065410556,0.664760496212533,0.853786221121151,0.598930906720333,11268.367238,106,500.244090212399,487.171872008905,147.045369084906,3.67255764780391,140.51588878012,106,482.780135830721,495.41095913603,14755.4865286855,511.748024168014,8.38436630418259,54245.2905618095,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","VG-VB-3",2014.01,"Volcán Barva","VG-VB-3 2014.01",110,4.11043734,0.10014728,110,109,0.444652989300357,0.669835094105589,0.862818885579405,0.598757802020475,11376.700574,107,499.259803175101,487.149435101868,147.69603546729,3.67631083645249,140.659006703264,107,482.574026063161,495.028253398544,14671.1875913686,511.639035828954,8.33951682494794,54745.3768336981,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","VG-VB-3",2015.01,"Volcán Barva","VG-VB-3 2015.01",110,4.11155868,0.1002907,110,109,0.443327003516635,0.667643793535307,0.858103758056299,0.598870701818173,11376.700574,107,499.259803175101,487.74300386512,147.69603546729,3.67584124146631,141.644954934114,107,482.146767543527,494.597553740266,14671.1875913686,511.639035828954,8.33951682494794,54745.3768336981,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","VG-VB-3",2016.01,"Volcán Barva","VG-VB-3 2016.01",110,4.11488819,0.10227273,110,109,0.439118945639657,0.663973180254363,0.853148109348097,0.598219241783953,11376.700574,107,499.259803175101,487.049761723116,147.69603546729,3.67794666466412,141.169935052933,107,481.603344931941,494.114653408245,14671.1875913686,511.639035828954,8.33951682494794,54745.3768336981,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","VG-VB-4",2006.01,"Volcán Barva","VG-VB-4 2006.01",97,3.90019252,0.13461538,97,96,0.47337552249974,0.653274875723107,0.776605720322857,0.601877674781043,11410.410316,94,505.80119140517,478.645788823995,175.446830712766,3.60593087381642,157.546024775974,94,467.54613451541,484.820189301581,13940.219413011,509.905012303134,8.97619729916894,47931.0711564946,496.530391750682,495.180387692304,495.397820021338,287326.4,158.03,492,"Latin America","Costa Rica",3461.833333,0.393894645,406,1,NA,NA,NA
"529","VG-VB-4",2007.01,"Volcán Barva","VG-VB-4 2007.01",97,3.88897679,0.13657771,97,96,0.471647741405922,0.654204780194329,0.779307136923476,0.60045025346997,11410.410316,94,505.80119140517,480.214595979365,175.446830712766,3.5957364672653,157.008691874404,94,466.522288617055,484.053054775076,13940.219413011,509.905012303134,8.97619729916894,47931.0711564946,496.530391750682,495.180387692304,495.397820021338,285519.78,157.04,492,"Latin America","Costa Rica",3461.833333,0.393894645,406,1,NA,NA,NA
"530","VG-VB-4",2008.01,"Volcán Barva","VG-VB-4 2008.01",97,3.88189503,0.1390625,97,96,0.474583325102972,0.657332220258475,0.79391403851227,0.598389576217528,11410.410316,94,505.80119140517,481.018857534314,175.446830712766,3.58600300441179,156.896939278481,94,466.008761997989,483.808617657768,13940.219413011,509.905012303134,8.97619729916894,47931.0711564946,496.530391750682,495.180387692304,495.397820021338,289190.19,159.05,492,"Latin America","Costa Rica",3461.833333,0.393894645,406,1,NA,NA,NA
"531","VG-VB-4",2009.01,"Volcán Barva","VG-VB-4 2009.01",99,3.89032408,0.14242879,99,98,0.492942517456832,0.658300687779113,0.805023348858087,0.595357917402126,11555.607069,96,507.028479869298,482.313834781737,174.482258541667,3.58728349456142,155.69175637234,96,465.526314141145,483.62479516183,13953.1665503682,510.943620296491,8.87001980524805,49050.5875484632,496.530391750682,495.180387692304,495.397820021338,294319.75,161.88,492,"Latin America","Costa Rica",3461.833333,0.393894645,406,1,NA,NA,NA
"532","VG-VB-4",2010.01,"Volcán Barva","VG-VB-4 2010.01",99,3.89037036,0.14349112,99,98,0.49607490373068,0.663147544234539,0.823473466995668,0.593950042481092,11555.607069,96,507.028479869298,482.894697345909,174.482258541667,3.58508739533848,155.527640965517,96,465.112015347668,483.257761066216,13953.1665503682,510.943620296491,8.87001980524805,49050.5875484632,496.530391750682,495.180387692304,495.397820021338,297918.1,163.85,492,"Latin America","Costa Rica",3461.833333,0.393894645,406,1,NA,NA,NA
"533","VG-VB-4",2011.01,"Volcán Barva","VG-VB-4 2011.01",99,3.8824506,0.14804064,99,98,0.493849754057626,0.659932251549263,0.821038612486633,0.593048017382029,11555.607069,96,507.028479869298,482.61703611798,174.482258541667,3.57726621849217,155.212614092647,96,464.288632210318,482.933644663248,13953.1665503682,510.943620296491,8.87001980524805,49050.5875484632,496.530391750682,495.180387692304,495.397820021338,295887.99,162.74,492,"Latin America","Costa Rica",3461.833333,0.393894645,406,1,NA,NA,NA
"534","VG-VB-4",2012.01,"Volcán Barva","VG-VB-4 2012.01",99,3.88533603,0.14672365,99,98,0.488841987284926,0.659283732532287,0.815714435733213,0.593578619366407,11555.607069,96,507.028479869298,482.939088426754,174.482258541667,3.58086299765988,155.222800597403,96,464.368735420706,482.808978586879,13953.1665503682,510.943620296491,8.87001980524805,49050.5875484632,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","VG-VB-4",2013.01,"Volcán Barva","VG-VB-4 2013.01",99,3.88117803,0.14647887,99,98,0.489151803834479,0.661890273195589,0.825605629508508,0.591917066898899,11555.607069,96,507.028479869298,483.790844333504,174.482258541667,3.57698632467287,155.285935613409,96,463.729659052056,482.18576891927,13953.1665503682,510.943620296491,8.87001980524805,49050.5875484632,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","VG-VB-4",2014.01,"Volcán Barva","VG-VB-4 2014.01",99,3.86715957,0.14814815,99,98,0.487900407120651,0.65895776190778,0.825586220866896,0.590133454506472,11555.607069,96,507.028479869298,484.800056333931,174.482258541667,3.56425773147386,155.131593519444,96,463.232792210327,482.042196412805,13953.1665503682,510.943620296491,8.87001980524805,49050.5875484632,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","VG-VB-4",2015.01,"Volcán Barva","VG-VB-4 2015.01",99,3.86310766,0.14864865,99,98,0.487939900272862,0.658080528035527,0.831332882430234,0.588881962721916,11555.607069,96,507.028479869298,485.094190884962,174.482258541667,3.55902883448591,154.868804715069,96,462.534702189661,481.448121644145,13953.1665503682,510.943620296491,8.87001980524805,49050.5875484632,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","VG-VB-4",2016.01,"Volcán Barva","VG-VB-4 2016.01",99,3.86035618,0.1481976,99,98,0.485056288405778,0.658477284379851,0.831768925563939,0.588277793630465,11555.607069,96,507.028479869298,485.691199640563,174.482258541667,3.55581288951122,154.694914109608,96,462.254204087066,481.179088762305,13953.1665503682,510.943620296491,8.87001980524805,49050.5875484632,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","VG-VB-5",2008.01,"Volcán Barva","VG-VB-5 2008.01",43,3.05136241,0.15428571,43,43,0.283702149285761,0.596896580352012,0.495678714600835,0.51470866216017,6759.793646,42,519.871995533101,485.955316815021,240.05149747619,2.92936716271203,259.428183718929,42,488.778661135799,522.550368347836,11840.9620365086,512.583240679442,14.0187711008097,21528.4961085366,496.530391750682,495.180387692304,495.397820021338,278994.4,153.45,492,"Latin America","Costa Rica",3461.833333,0.393894645,1997,2.8,NA,NA,NA
"540","VG-VB-5",2009.01,"Volcán Barva","VG-VB-5 2009.01",43,3.04805287,0.15572233,43,43,0.296535144947419,0.599055138215084,0.498141361452374,0.513838331054576,6759.793646,42,519.871995533101,485.073399685942,240.05149747619,2.92139672712307,258.882077766478,42,488.801192368632,522.911292605462,11840.9620365086,512.583240679442,14.0187711008097,21528.4961085366,496.530391750682,495.180387692304,495.397820021338,282353.97,155.29,492,"Latin America","Costa Rica",3461.833333,0.393894645,1997,2.8,NA,NA,NA
"541","VG-VB-5",2010.01,"Volcán Barva","VG-VB-5 2010.01",43,3.04781098,0.15671642,43,43,0.295958736731971,0.599171530446473,0.497602708677091,0.513759203388226,6759.793646,42,519.871995533101,484.805516902755,240.05149747619,2.92114284917866,258.366263773408,42,488.803488749612,523.007678622041,11840.9620365086,512.583240679442,14.0187711008097,21528.4961085366,496.530391750682,495.180387692304,495.397820021338,282581.62,155.42,492,"Latin America","Costa Rica",3461.833333,0.393894645,1997,2.8,NA,NA,NA
"542","VG-VB-5",2011.01,"Volcán Barva","VG-VB-5 2011.01",43,3.04840615,0.15642458,43,43,0.295298533890437,0.598276133171132,0.496703413598091,0.513727707951749,6759.793646,42,519.871995533101,485.234441023097,240.05149747619,2.9218065254202,258.614557998131,42,488.81336251159,522.951953025524,11840.9620365086,512.583240679442,14.0187711008097,21528.4961085366,496.530391750682,495.180387692304,495.397820021338,276601.2,152.13,492,"Latin America","Costa Rica",3461.833333,0.393894645,1997,2.8,NA,NA,NA
"543","VG-VB-5",2012.01,"Volcán Barva","VG-VB-5 2012.01",43,3.05032257,0.15625,43,43,0.29360534850827,0.601501002875051,0.50115982931579,0.513597071840237,6759.793646,42,519.871995533101,484.779188195545,240.05149747619,2.92341917713355,257.987687289668,42,489.233026417554,523.328954947169,11840.9620365086,512.583240679442,14.0187711008097,21528.4961085366,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","VG-VB-5",2013.01,"Volcán Barva","VG-VB-5 2013.01",43,3.05210166,0.15693431,43,43,0.326925755333935,0.606656492031926,0.520279088004599,0.514358281182644,6759.793646,42,519.871995533101,484.294174803157,240.05149747619,2.92127860702856,257.729014589744,42,489.11065924815,523.263366525993,11840.9620365086,512.583240679442,14.0187711008097,21528.4961085366,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","VG-VB-5",2014.01,"Volcán Barva","VG-VB-5 2014.01",43,3.05421071,0.15636364,43,43,0.326331123120884,0.607319370332947,0.520573256939487,0.514749822598344,6759.793646,42,519.871995533101,484.204736120165,240.05149747619,2.9231418370023,257.579152025547,42,489.147943900492,523.178753405205,11840.9620365086,512.583240679442,14.0187711008097,21528.4961085366,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","VG-VB-5",2015.01,"Volcán Barva","VG-VB-5 2015.01",43,3.06459478,0.15647482,43,43,0.330768202204329,0.613081605161539,0.53006565218808,0.515831406615268,6759.793646,42,519.871995533101,484.111542555761,240.05149747619,2.92894796674766,256.307747296029,42,489.461689836527,523.299304215982,11840.9620365086,512.583240679442,14.0187711008097,21528.4961085366,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","VG-VB-5",2016.01,"Volcán Barva","VG-VB-5 2016.01",43,3.07188709,0.15714286,43,43,0.351083058936606,0.619057196596877,0.551032920629932,0.516068920376945,6759.793646,42,519.871995533101,484.280465075558,240.05149747619,2.93612477157893,256.490025616487,42,489.490528409921,523.172922505722,11840.9620365086,512.583240679442,14.0187711008097,21528.4961085366,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","VG-VB-6",2008.01,"Volcán Barva","VG-VB-6 2008.01",14,1.72987591,0.41071429,14,14,0.443852338225227,0.299069867748593,0.195641313630154,0.539098695224683,2475.453198,14,472.366721087912,331.023139112635,244.826537285714,1.62740278280566,230.288217223214,14,396.36076888483,519.722751626805,13105.7297762686,526.178381835165,25.966051033028,7366.49734569231,496.530391750682,495.180387692304,495.397820021338,686296.81,377.46,492,"Latin America","Costa Rica",3461.833333,0.393894645,2824,2.2,NA,NA,NA
"549","VG-VB-6",2009.01,"Volcán Barva","VG-VB-6 2009.01",14,1.73130712,0.41257051,14,14,0.438403710658317,0.298247681750608,0.195443848256724,0.538917750414721,2475.453198,14,472.366721087912,330.538169054942,244.826537285714,1.62840328122997,230.40143337228,14,395.98440133565,519.748820930081,13105.7297762686,526.178381835165,25.966051033028,7366.49734569231,496.530391750682,495.180387692304,495.397820021338,706395.22,388.52,492,"Latin America","Costa Rica",3461.833333,0.393894645,2824,2.2,NA,NA,NA
"550","VG-VB-6",2010.01,"Volcán Barva","VG-VB-6 2010.01",14,1.73062553,0.41304348,14,14,0.43838906862887,0.298017120790499,0.195286670267286,0.538916051376794,2475.453198,14,472.366721087912,330.419003076882,244.826537285714,1.62778612732529,230.419734799517,14,395.837872506607,519.748132089942,13105.7297762686,526.178381835165,25.966051033028,7366.49734569231,496.530391750682,495.180387692304,495.397820021338,715289.3,393.41,492,"Latin America","Costa Rica",3461.833333,0.393894645,2824,2.2,NA,NA,NA
"551","VG-VB-6",2011.01,"Volcán Barva","VG-VB-6 2011.01",15,1.74064101,0.41232986,15,15,0.174876436290724,0.298428175555411,0.196251568733475,0.538633215363169,2692.11987,15,479.08466872381,330.642683642911,257.393657733333,1.63727226219535,230.33763482466,15,396.318099184009,519.608603714761,12894.9053167311,521.224085714286,24.941803732845,7818.36128571429,496.530391750682,495.180387692304,495.397820021338,715743.42,393.66,492,"Latin America","Costa Rica",3461.833333,0.393894645,2824,2.2,NA,NA,NA
"552","VG-VB-6",2012.01,"Volcán Barva","VG-VB-6 2012.01",16,1.74928702,0.41101357,16,16,0.225868105071277,0.298913963367471,0.196914307405159,0.538376205895928,2718.823884,16,468.092382975,330.81626167065,244.644555875,1.6412541887535,230.028560394254,16,397.082964327036,519.769674555493,11612.665348164,524.764793366667,24.027044077245,8396.23669386667,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","VG-VB-6",2013.01,"Volcán Barva","VG-VB-6 2013.01",16,1.75058384,0.41237113,16,16,0.225419335058069,0.297878862895014,0.196487345463025,0.53826260073842,2718.823884,16,468.092382975,330.751286698844,244.644555875,1.64270292111298,230.319759637589,16,396.656656542079,519.588616880456,11612.665348164,524.764793366667,24.027044077245,8396.23669386667,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","VG-VB-6",2014.01,"Volcán Barva","VG-VB-6 2014.01",16,1.76006109,0.41194969,16,16,0.249926758200673,0.297532316306059,0.196558818866749,0.537948685612726,2718.823884,16,468.092382975,331.645606666358,244.644555875,1.65045582916571,230.622678148585,16,397.104036493598,519.492082270055,11612.665348164,524.764793366667,24.027044077245,8396.23669386667,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","VG-VB-6",2015.01,"Volcán Barva","VG-VB-6 2015.01",16,1.75939236,0.41254902,16,16,0.249848277045579,0.297321420082954,0.196589783663082,0.537860112305888,2718.823884,16,468.092382975,331.449779049515,244.644555875,1.64973625274125,230.518994701961,16,396.920990333418,519.45198611662,11612.665348164,524.764793366667,24.027044077245,8396.23669386667,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","VG-VB-6",2016.01,"Volcán Barva","VG-VB-6 2016.01",16,1.76387721,0.41204066,16,16,0.249884271572678,0.297955531851177,0.198340890107949,0.537636526506112,2718.823884,16,468.092382975,331.638053424141,244.644555875,1.65221651035689,230.49884463878,16,397.246450580048,519.478279003087,11612.665348164,524.764793366667,24.027044077245,8396.23669386667,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","VG-VB-7",2009.01,"Volcán Barva","VG-VB-7 2009.01",54,3.39489871,0.150358,54,54,0.516567926814556,0.685280677936895,0.663803673359533,0.55679269463636,7182.716949,52,509.528478312971,490.57464064143,200.622074884615,3.1220981699148,236.816387467312,52,459.019397169868,484.335457484318,11741.7796227695,491.855931692308,12.4685161286706,25576.508448,496.530391750682,495.180387692304,495.397820021338,196105.49,107.86,492,"Latin America","Costa Rica",3461.833333,0.393894645,925,5,NA,NA,NA
"558","VG-VB-7",2010.01,"Volcán Barva","VG-VB-7 2010.01",54,3.39245693,0.14858491,54,54,0.514472154167817,0.681987965827817,0.65873765945643,0.557013341239705,7182.716949,52,509.528478312971,489.965483070729,200.622074884615,3.11980349241648,235.114774545455,52,459.018905652416,484.279476125813,11741.7796227695,491.855931692308,12.4685161286706,25576.508448,496.530391750682,495.180387692304,495.397820021338,197740.49,108.76,492,"Latin America","Costa Rica",3461.833333,0.393894645,925,5,NA,NA,NA
"559","VG-VB-7",2011.01,"Volcán Barva","VG-VB-7 2011.01",54,3.39294831,0.14849188,54,54,0.511663891269561,0.68113359673308,0.655777526630726,0.556642208500313,7182.716949,52,509.528478312971,489.894103402563,200.622074884615,3.12070539678633,235.672018976471,52,459.558079724662,484.70235037567,11741.7796227695,491.855931692308,12.4685161286706,25576.508448,496.530391750682,495.180387692304,495.397820021338,194031.57,106.72,492,"Latin America","Costa Rica",3461.833333,0.393894645,925,5,NA,NA,NA
"560","VG-VB-7",2012.01,"Volcán Barva","VG-VB-7 2012.01",54,3.38611605,0.15315315,54,54,0.513480759493235,0.683559794951811,0.655822679585226,0.554659551199628,7182.716949,52,509.528478312971,489.379219641094,200.622074884615,3.11281762642429,237.681636865297,52,459.25337569444,484.92255716854,11741.7796227695,491.855931692308,12.4685161286706,25576.508448,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","VG-VB-7",2013.01,"Volcán Barva","VG-VB-7 2013.01",56,3.3853087,0.15138593,56,56,0.530240454178326,0.679006820507547,0.648560503479577,0.556101516581311,7325.196525,54,507.153301726765,487.451251971227,196.622445444444,3.11561946361661,235.351651786177,54,458.539670800782,484.381694382609,11978.763090797,489.258057670161,12.2126630213091,26419.9351141887,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","VG-VB-7",2014.01,"Volcán Barva","VG-VB-7 2014.01",57,3.39716074,0.14884696,57,57,0.520980864518833,0.677162179578398,0.653674753058467,0.55769667674347,7465.392601,55,507.125644398653,487.319020772139,198.145531,3.12979450286188,234.986104380042,55,458.156108349099,483.657534670049,11992.459893342,488.959061781818,12.0901096915129,26892.748398,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","VG-VB-7",2015.01,"Volcán Barva","VG-VB-7 2015.01",58,3.39093476,0.14867617,58,58,0.520505464301613,0.673498582103691,0.647660811012379,0.55864703696667,7546.642601,56,505.193367423377,487.120902201059,197.509003660714,3.1273764239513,236.516602513402,56,457.272709563994,482.974856210414,12221.1410444142,487.40036892013,11.9709167997873,27294.4206595273,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","VG-VB-7",2016.01,"Volcán Barva","VG-VB-7 2016.01",59,3.38030341,0.15294118,59,59,0.390418768283263,0.674795252977379,0.660169317174688,0.558639010052225,7614.350937,57,503.214696994987,487.372781204192,195.231799105263,3.11905331765728,237.502941095238,57,455.230147328182,481.614133431802,12719.2916355615,490.937292463659,11.8549313300258,27983.4256704286,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","VG-VB-8",2009.01,"Volcán Barva","VG-VB-8 2009.01",43,3.05447339,0.16452442,43,43,0.494376083559807,0.647767948430994,0.710429526746448,0.5574691331693,6008.85075,41,495.856581756098,453.908429578069,215.223409853659,2.86534167348906,205.065224564767,41,466.044618449108,501.287551915302,11970.6330287514,488.314930731707,14.2053490077332,20020.91216,496.530391750682,495.180387692304,495.397820021338,247316.1,136.02,492,"Latin America","Costa Rica",3461.833333,0.393894645,1447,3.9,NA,NA,NA
"566","VG-VB-8",2010.01,"Volcán Barva","VG-VB-8 2010.01",43,3.06104145,0.16834171,43,43,0.499105139851291,0.651266987332052,0.72521771623427,0.558767712492105,6008.85075,41,495.856581756098,454.136009605076,215.223409853659,2.87012174941283,204.854350258228,41,466.098735142479,501.375077068178,11970.6330287514,488.314930731707,14.2053490077332,20020.91216,496.530391750682,495.180387692304,495.397820021338,253733.65,139.55,492,"Latin America","Costa Rica",3461.833333,0.393894645,1447,3.9,NA,NA,NA
"567","VG-VB-8",2011.01,"Volcán Barva","VG-VB-8 2011.01",43,3.05312991,0.17283951,43,43,0.498918810364439,0.65374089184671,0.725552040605307,0.558331669819402,6008.85075,41,495.856581756098,453.242018710626,215.223409853659,2.86268556077763,204.837117014925,41,465.970149731629,501.846096801387,11970.6330287514,488.314930731707,14.2053490077332,20020.91216,496.530391750682,495.180387692304,495.397820021338,253993.98,139.7,492,"Latin America","Costa Rica",3461.833333,0.393894645,1447,3.9,NA,NA,NA
"568","VG-VB-8",2012.01,"Volcán Barva","VG-VB-8 2012.01",43,3.0578976,0.17149758,43,43,0.494978721691205,0.650592041557037,0.715799633158024,0.557557946402022,6008.85075,41,495.856581756098,452.800695333345,215.223409853659,2.86249209871913,204.112297425791,41,466.950208094119,502.611109048252,11970.6330287514,488.314930731707,14.2053490077332,20020.91216,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","VG-VB-8",2013.01,"Volcán Barva","VG-VB-8 2013.01",43,3.04855139,0.17380952,43,43,0.494937607686368,0.649865832283846,0.714164949265558,0.557142343175228,6008.85075,41,495.856581756098,452.473251629695,215.223409853659,2.8546589897422,204.342177414868,41,466.635712616791,502.821516753174,11970.6330287514,488.314930731707,14.2053490077332,20020.91216,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","VG-VB-8",2014.01,"Volcán Barva","VG-VB-8 2014.01",44,3.0488933,0.17948718,44,44,0.480901238239247,0.649592684954937,0.709418124451202,0.557641520127263,6243.572964,42,500.959895737515,453.15642162956,221.276291238095,2.85664065068582,204.456179122066,42,465.974360543275,502.679246716082,11791.4195179347,487.740033853659,14.0187711008097,20485.0814218537,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","VG-VB-8",2015.01,"Volcán Barva","VG-VB-8 2015.01",44,3.0429279,0.18055556,44,44,0.480793782567321,0.651454960708389,0.710209926323441,0.557152900144897,6243.572964,42,500.959895737515,452.56270049702,221.276291238095,2.85055582083642,204.238701916084,42,465.548807155219,502.565422483562,11791.4195179347,487.740033853659,14.0187711008097,20485.0814218537,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","VG-VB-9",2010.01,"Volcán Barva","VG-VB-9 2010.01",74,3.53043927,0.13262599,74,73,0.474307043923189,0.883212709055725,1.1387144564905,0.521406189876052,9062.394621,71,509.608636168209,500.414444275822,182.456409140845,3.23828940440525,154.65704681694,71,504.227025306969,532.597121232491,16341.8592923326,519.256226909457,10.5011074022828,36867.1921105714,496.530391750682,495.180387692304,495.397820021338,298433.66,164.14,492,"Latin America","Costa Rica",3461.833333,0.393894645,68,0.7,NA,NA,NA
"573","VG-VB-9",2011.01,"Volcán Barva","VG-VB-9 2011.01",74,3.55220325,0.12820513,74,73,0.494184568245971,0.881106942488451,1.13837240182439,0.523250451708389,9062.394621,71,509.608636168209,500.465179074693,182.456409140845,3.23661199834913,154.566192701847,71,504.465525452974,531.754397082216,16341.8592923326,519.256226909457,10.5011074022828,36867.1921105714,496.530391750682,495.180387692304,495.397820021338,299179.9,164.55,492,"Latin America","Costa Rica",3461.833333,0.393894645,68,0.7,NA,NA,NA
"574","VG-VB-9",2012.01,"Volcán Barva","VG-VB-9 2012.01",74,3.56211331,0.12594458,74,73,0.490557949671345,0.878115582693173,1.13324682746673,0.523547231265168,9062.394621,71,509.608636168209,500.834457648629,182.456409140845,3.25393361803006,154.901302,71,504.808621835985,531.740955969505,16341.8592923326,519.256226909457,10.5011074022828,36867.1921105714,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","VG-VB-9",2013.01,"Volcán Barva","VG-VB-9 2013.01",74,3.5491853,0.12623762,74,73,0.489458391444418,0.874275321743641,1.12170022055716,0.522540754745747,9062.394621,71,509.608636168209,500.47700575531,182.456409140845,3.24067656214707,154.414253892857,71,504.384410355864,531.911430742149,16341.8592923326,519.256226909457,10.5011074022828,36867.1921105714,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","VG-VB-9",2014.01,"Volcán Barva","VG-VB-9 2014.01",76,3.55656809,0.13106796,76,75,0.481149608727755,0.872226115551366,1.11176649119932,0.520832950643913,9178.074084,73,508.954310329528,501.0998236336,176.024507123288,3.24366120580217,153.1811408875,73,504.410730662406,532.130881996483,16377.4275313925,517.911909805936,10.3404707270352,37807.5694158333,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
